50000 [9.97e+00, 1.50e+01, 2.67e+00]
50100 [9.97e+00, 1.50e+01, 2.67e+00]
50200 [9.97e+00, 1.50e+01, 2.67e+00]
50300 [9.97e+00, 1.50e+01, 2.67e+00]
50400 [9.97e+00, 1.50e+01, 2.67e+00]
50500 [9.97e+00, 1.50e+01, 2.67e+00]
50600 [9.97e+00, 1.50e+01, 2.67e+00]
50700 [9.97e+00, 1.50e+01, 2.67e+00]
50800 [9.97e+00, 1.50e+01, 2.67e+00]
50900 [9.97e+00, 1.50e+01, 2.67e+00]
51000 [9.97e+00, 1.50e+01, 2.67e+00]
51100 [9.97e+00, 1.50e+01, 2.67e+00]
51200 [9.97e+00, 1.50e+01, 2.67e+00]
51300 [9.97e+00, 1.50e+01, 2.67e+00]
51400 [9.97e+00, 1.50e+01, 2.67e+00]
51500 [9.97e+00, 1.50e+01, 2.67e+00]
51600 [9.97e+00, 1.50e+01, 2.67e+00]
51700 [9.97e+00, 1.50e+01, 2.67e+00]
51800 [9.97e+00, 1.50e+01, 2.67e+00]
51900 [9.97e+00, 1.50e+01, 2.67e+00]
52000 [9.97e+00, 1.50e+01, 2.67e+00]
52100 [9.97e+00, 1.50e+01, 2.67e+00]
52200 [9.97e+00, 1.50e+01, 2.67e+00]
52300 [9.97e+00, 1.50e+01, 2.67e+00]
52400 [9.97e+00, 1.50e+01, 2.67e+00]
52500 [9.97e+00, 1.50e+01, 2.67e+00]
52600 [9.97e+00, 1.50e+01, 2.67e+00]
52700 [9.97e+00, 1.50e+01, 2.67e+00]
52800 [9.97e+00, 1.50e+01, 2.67e+00]
52900 [9.97e+00, 1.50e+01, 2.67e+00]
53000 [9.97e+00, 1.50e+01, 2.67e+00]
53100 [9.97e+00, 1.50e+01, 2.67e+00]
53200 [9.97e+00, 1.50e+01, 2.67e+00]
53300 [9.97e+00, 1.50e+01, 2.67e+00]
53400 [9.97e+00, 1.50e+01, 2.67e+00]
53500 [9.97e+00, 1.50e+01, 2.67e+00]
53600 [9.97e+00, 1.50e+01, 2.67e+00]
53700 [9.97e+00, 1.50e+01, 2.67e+00]
53800 [9.97e+00, 1.50e+01, 2.67e+00]
53900 [9.97e+00, 1.50e+01, 2.67e+00]
54000 [9.97e+00, 1.50e+01, 2.67e+00]
54100 [9.97e+00, 1.50e+01, 2.67e+00]
54200 [9.97e+00, 1.50e+01, 2.67e+00]
54300 [9.97e+00, 1.50e+01, 2.67e+00]
54400 [9.97e+00, 1.50e+01, 2.67e+00]
54500 [9.97e+00, 1.50e+01, 2.67e+00]
54600 [9.97e+00, 1.50e+01, 2.67e+00]
54700 [9.97e+00, 1.50e+01, 2.67e+00]
54800 [9.97e+00, 1.50e+01, 2.67e+00]
54900 [9.97e+00, 1.50e+01, 2.67e+00]
55000 [9.97e+00, 1.50e+01, 2.67e+00]
55100 [9.97e+00, 1.50e+01, 2.67e+00]
55200 [9.97e+00, 1.50e+01, 2.67e+00]
55300 [9.97e+00, 1.50e+01, 2.67e+00]
55400 [9.97e+00, 1.50e+01, 2.67e+00]
55500 [9.97e+00, 1.50e+01, 2.67e+00]
55600 [9.97e+00, 1.50e+01, 2.67e+00]
55700 [9.97e+00, 1.50e+01, 2.67e+00]
55800 [9.97e+00, 1.50e+01, 2.67e+00]
55900 [9.97e+00, 1.50e+01, 2.67e+00]
56000 [9.97e+00, 1.50e+01, 2.67e+00]
56100 [9.97e+00, 1.50e+01, 2.67e+00]
56200 [9.97e+00, 1.50e+01, 2.67e+00]
56300 [9.97e+00, 1.50e+01, 2.67e+00]
56400 [9.97e+00, 1.50e+01, 2.67e+00]
56500 [9.97e+00, 1.50e+01, 2.67e+00]
56600 [9.97e+00, 1.50e+01, 2.67e+00]
56700 [9.97e+00, 1.50e+01, 2.67e+00]
56800 [9.97e+00, 1.50e+01, 2.67e+00]
56900 [9.97e+00, 1.50e+01, 2.67e+00]
57000 [9.97e+00, 1.50e+01, 2.67e+00]
57100 [9.97e+00, 1.50e+01, 2.67e+00]
57200 [9.97e+00, 1.50e+01, 2.67e+00]
57300 [9.97e+00, 1.50e+01, 2.67e+00]
57400 [9.97e+00, 1.50e+01, 2.67e+00]
57500 [9.97e+00, 1.50e+01, 2.67e+00]
57600 [9.97e+00, 1.50e+01, 2.67e+00]
57700 [9.97e+00, 1.50e+01, 2.67e+00]
57800 [9.97e+00, 1.50e+01, 2.67e+00]
57900 [9.97e+00, 1.50e+01, 2.67e+00]
58000 [9.97e+00, 1.50e+01, 2.67e+00]
58100 [9.97e+00, 1.50e+01, 2.67e+00]
58200 [9.97e+00, 1.50e+01, 2.67e+00]
58300 [9.97e+00, 1.50e+01, 2.67e+00]
58400 [9.97e+00, 1.50e+01, 2.67e+00]
58500 [9.97e+00, 1.50e+01, 2.67e+00]
58600 [9.97e+00, 1.50e+01, 2.67e+00]
58700 [9.97e+00, 1.50e+01, 2.67e+00]
58800 [9.97e+00, 1.50e+01, 2.67e+00]
58900 [9.97e+00, 1.50e+01, 2.67e+00]
59000 [9.97e+00, 1.50e+01, 2.67e+00]
59100 [9.97e+00, 1.50e+01, 2.67e+00]
59200 [9.97e+00, 1.50e+01, 2.67e+00]
59300 [9.97e+00, 1.50e+01, 2.67e+00]
59400 [9.97e+00, 1.50e+01, 2.67e+00]
59500 [9.97e+00, 1.50e+01, 2.67e+00]
59600 [9.97e+00, 1.50e+01, 2.67e+00]
59700 [9.97e+00, 1.50e+01, 2.67e+00]
59800 [9.97e+00, 1.50e+01, 2.67e+00]
59900 [9.97e+00, 1.50e+01, 2.67e+00]
60000 [9.97e+00, 1.50e+01, 2.67e+00]
